Incident_ID,Date,Incident_Starttime,Incident_Endtime,Incident_Duration,Incident_Priority,Service_Area,Municipality,Damage_Type,LON,LAT
341170,2020-02-11,01:16:13,02:43:07,01:26:54,5,Uithoorn,Uithoorn,"Fence, Road signs, Scaffolding",4.83656541158479,52.2349757013118
341171,2020-02-11,01:49:15,02:41:08,00:51:53,2,Nico,Amsterdam,"Fence, Road signs, Scaffolding",4.91241437376346,52.3636060843408
341183,2020-02-11,08:34:15,09:08:03,00:33:48,2,Osdorp,Amsterdam,Building,4.81100128131643,52.37440861234
341184,2020-02-11,08:39:41,09:08:00,00:28:19,2,Victor,Amsterdam,Building,4.94203243183984,52.3586520935819
341186,2020-02-11,09:25:26,13:16:01,03:50:35,5,Zebra,Amsterdam,Building,4.93076447080657,52.3951620782199
341187,2020-02-11,09:54:23,12:37:42,02:43:19,5,Aalsmeer,Aalsmeer,Tree,4.76017241327462,52.2603635774217
341194,2020-02-11,11:21:35,14:05:21,02:43:46,2,Victor,Amsterdam,Tree,4.93394746557089,52.3482405974734
341203,2020-02-11,12:56:19,14:05:15,01:08:56,2,IJsbrand,Amsterdam,Building,4.91029860006383,52.3951713232978
341208,2020-02-11,13:24:33,14:04:40,00:40:07,2,Willem,Amsterdam,"Fence, Road signs, Scaffolding",4.91871330829741,52.3482531814356
341209,2020-02-11,13:25:42,14:05:09,00:39:27,2,Victor,Amsterdam,Building,4.91104857085418,52.3568058819769
341224,2020-02-11,15:12:48,17:19:08,02:06:20,5,Aalsmeer,Uithoorn,Building,4.74737653519545,52.2151121153238
341226,2020-02-11,15:51:00,17:50:58,01:59:58,2,Zebra,Amsterdam,Tree,4.94718785479916,52.3938940542083
341232,2020-02-11,16:30:58,17:51:29,01:20:31,2,Victor,Amsterdam,Building,4.94240335690296,52.3641180104095
341235,2020-02-11,17:15:55,17:17:17,00:01:22,5,Hendrik,Amsterdam,Building,4.87583425066546,52.366905020105
341235,2020-02-11,17:15:55,17:17:17,00:01:22,5,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.87583425066546,52.366905020105
341242,2020-02-11,17:58:51,19:15:49,01:16:58,5,Willem,Amsterdam,Building,4.91184294970293,52.3539060380199
341249,2020-02-11,19:58:15,21:54:57,01:56:42,2,Anton,Amsterdam,Building,4.95990642724654,52.3165744684601
341255,2020-02-11,22:47:49,02:14:43,03:26:54,5,Amstelveen,Amstelveen,"Fence, Road signs, Scaffolding",4.8664819432951,52.2955460703132
341275,2020-02-12,09:06:22,10:51:06,01:44:44,2,Zebra,Amsterdam,Tree,4.95084882737971,52.3995787933002
341455,2020-02-14,20:21:58,20:46:17,00:24:19,2,Teunis,Amsterdam,Building,4.84589833598628,52.3775841834155
341489,2020-02-15,15:13:36,15:38:42,00:25:06,2,Hendrik,Amsterdam,Building,4.86151522631033,52.3771152811964
341522,2020-02-16,00:03:29,02:15:41,02:12:12,2,Amstelveen,Amsterdam,Building,4.88137601112229,52.3251267371834
341535,2020-02-16,08:31:16,09:27:31,00:56:15,2,Pieter,Amsterdam,Building,4.82703109504613,52.3411858203325
341536,2020-02-16,08:38:51,09:28:52,00:50:01,2,IJsbrand,Amsterdam,Building,4.90018778982479,52.4181565222323
341537,2020-02-16,08:54:47,09:49:33,00:54:46,2,Anton,Amsterdam,Building,4.95651923353502,52.2938140807524
341541,2020-02-16,09:51:13,10:22:08,00:30:55,2,Pieter,Amsterdam,Building,4.85805441873144,52.3582256135257
341543,2020-02-16,10:03:36,19:17:16,09:13:40,1,Teunis,Amsterdam,Building,4.84035168619751,52.3903032860965
341543,2020-02-16,10:03:36,19:17:16,09:13:40,1,Teunis,Amsterdam,"Fence, Road signs, Scaffolding",4.84035168619751,52.3903032860965
341551,2020-02-16,11:38:09,12:26:04,00:47:55,2,Uithoorn,Uithoorn,Building,4.81799738074312,52.2480191433451
341552,2020-02-16,11:41:27,12:51:09,01:09:42,5,Amstelveen,Amstelveen,"Fence, Road signs, Scaffolding",4.87196592736327,52.3030030437992
341553,2020-02-16,11:50:23,13:19:24,01:29:01,2,Amstelveen,Amstelveen,Tree,4.86113263475715,52.2966818292233
341555,2020-02-16,11:55:22,12:26:34,00:31:12,2,Nico,Amsterdam,Tree,4.90834297515713,52.361315793677
341556,2020-02-16,12:03:56,12:55:51,00:51:55,2,Dirk,Amsterdam,Building,4.89946275333799,52.3611716879209
341556,2020-02-16,12:03:56,12:55:51,00:51:55,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.89946275333799,52.3611716879209
341558,2020-02-16,12:45:08,12:51:37,00:06:29,5,Osdorp,Amsterdam,"Fence, Road signs, Scaffolding",4.78274453160262,52.3519690000356
341566,2020-02-16,14:32:59,18:26:53,03:53:54,5,Victor,Amsterdam,Building,4.92557277416583,52.3717021138712
341568,2020-02-16,15:05:24,16:55:20,01:49:56,2,Anton,Amsterdam,Building,4.98865100074093,52.2970005553806
341570,2020-02-16,15:24:03,16:55:44,01:31:41,2,Pieter,Amsterdam,Tree,4.83655110437282,52.3355502074465
341573,2020-02-16,16:08:35,16:55:48,00:47:13,2,Pieter,Amsterdam,Tree,4.85897997147062,52.3482982671048
341574,2020-02-16,16:23:04,19:07:09,02:44:05,2,Aalsmeer,Aalsmeer,Tree,4.75642432839984,52.2623120032515
341575,2020-02-16,16:28:29,19:07:26,02:38:57,2,Diemen,Amsterdam,Building,4.95408727283468,52.3478396569092
341576,2020-02-16,16:29:31,16:55:52,00:26:21,2,Zebra,Amsterdam,Tree,4.95339612796715,52.3975299821067
341578,2020-02-16,16:43:07,19:09:05,02:25:58,2,Amstelveen,Amstelveen,Building,4.88024522763088,52.303389347334
341581,2020-02-16,16:57:59,19:17:22,02:19:23,2,Anton,Amsterdam,Building,5.00873991111208,52.349716703504
341582,2020-02-16,16:59:15,19:08:53,02:09:38,2,Victor,Amsterdam,Building,4.93738155040718,52.3540507791461
341635,2020-02-17,14:10:38,17:39:33,03:28:55,2,GBA,Amsterdam,Building,4.823897850443,52.3880421533801
341654,2020-02-17,16:53:04,18:30:48,01:37:44,5,Osdorp,Amsterdam,Unknown,4.80989692690491,52.3746369146131
341658,2020-02-17,18:12:15,19:13:21,01:01:06,2,Anton,Amsterdam,Building,4.98088404982699,52.3127656601546
341703,2020-02-18,13:39:58,15:38:01,01:58:03,2,Zebra,Amsterdam,Building,4.96157315954949,52.3921131408291
341712,2020-02-18,16:55:16,17:36:20,00:41:04,2,Dirk,Amsterdam,Building,4.89001604871324,52.3644218993463
341770,2020-02-19,11:37:04,12:08:46,00:31:42,2,Willem,Amsterdam,Building,4.92126809403163,52.355138879876
341872,2020-02-20,21:17:53,21:59:45,00:41:52,2,Willem,Ouder-Amstel,Tree,4.92833402407103,52.3333082975312
341885,2020-02-20,23:23:13,10:51:12,11:27:59,2,Osdorp,Amsterdam,Tree,4.82138597067249,52.3581099472395
341922,2020-02-21,16:31:14,18:40:13,02:08:59,2,Hendrik,Amsterdam,Building,4.84422274779087,52.3716985326429
341922,2020-02-21,16:31:14,18:40:13,02:08:59,2,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.84422274779087,52.3716985326429
341929,2020-02-21,19:00:13,20:33:48,01:33:35,2,Uithoorn,Uithoorn,Tree,4.81878242634285,52.2519057249904
341967,2020-02-22,12:50:38,13:33:26,00:42:48,2,Pieter,Amsterdam,Tree,4.84157336299921,52.3423592620123
341970,2020-02-22,13:10:44,14:31:15,01:20:31,2,Osdorp,Amsterdam,Tree,4.80244414878008,52.3484638555858
341975,2020-02-22,13:33:13,20:56:42,07:23:29,2,Nico,Amsterdam,Building,4.91177410908892,52.3822529873124
341979,2020-02-22,13:59:45,14:36:22,00:36:37,2,Hendrik,Amsterdam,Building,4.88922498094999,52.3838859510689
341979,2020-02-22,13:59:45,14:36:22,00:36:37,2,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.88922498094999,52.3838859510689
341981,2020-02-22,14:17:00,16:03:17,01:46:17,2,Osdorp,Amsterdam,Building,4.80468224633626,52.3635654018406
341981,2020-02-22,14:17:00,16:03:17,01:46:17,2,Osdorp,Amsterdam,"Fence, Road signs, Scaffolding",4.80468224633626,52.3635654018406
341983,2020-02-22,15:08:07,20:56:46,05:48:39,2,Nico,Amsterdam,Building,4.90565150736256,52.3766468942496
341983,2020-02-22,15:08:07,20:56:46,05:48:39,2,Nico,Amsterdam,"Fence, Road signs, Scaffolding",4.90565150736256,52.3766468942496
341998,2020-02-22,21:47:41,22:10:19,00:22:38,2,Nico,Amsterdam,Building,4.90877266680226,52.3636723131359
342022,2020-02-23,10:23:36,11:38:30,01:14:54,2,Dirk,Amsterdam,Building,4.87946969165373,52.3571509972509
342029,2020-02-23,10:40:53,10:52:37,00:11:44,2,Teunis,Amsterdam,Building,4.86593821989612,52.3818983223199
342030,2020-02-23,10:51:37,11:11:49,00:20:12,5,Dirk,Amsterdam,Building,4.89101129321719,52.3384424941136
342035,2020-02-23,11:01:05,11:33:14,00:32:09,2,Uithoorn,Uithoorn,Building,4.81789212541721,52.242509006099
342040,2020-02-23,11:28:09,12:14:38,00:46:29,2,Hendrik,Amsterdam,Building,4.86676297770705,52.3754487712719
342042,2020-02-23,11:17:11,12:15:00,00:57:49,2,Amstelveen,Ouder-Amstel,Building,4.91190127201719,52.296366487011
342053,2020-02-23,11:34:42,12:50:57,01:16:15,2,Uithoorn,Uithoorn,Tree,4.82135186982936,52.2410156449446
342056,2020-02-23,11:45:01,12:15:17,00:30:16,2,Anton,Amsterdam,Building,4.9556573275938,52.3206934197577
342056,2020-02-23,11:45:01,12:15:17,00:30:16,2,Anton,Amsterdam,"Fence, Road signs, Scaffolding",4.9556573275938,52.3206934197577
342058,2020-02-23,11:46:31,12:48:15,01:01:44,5,Aalsmeer,Aalsmeer,Unknown,4.77470867920343,52.2641877933165
342059,2020-02-23,11:44:53,12:46:16,01:01:23,2,Amstelveen,Amstelveen,Tree,4.83235620391733,52.3225252291858
342061,2020-02-23,11:57:16,11:57:23,00:00:07,2,Amstelveen,Amstelveen,"Fence, Road signs, Scaffolding",4.87533944975516,52.2952432019776
342063,2020-02-23,11:55:13,13:11:14,01:16:01,2,Uithoorn,Amstelveen,Building,4.83440660537557,52.2732632819183
342065,2020-02-23,11:58:14,13:04:29,01:06:15,2,Willem,Amsterdam,Building,4.89886749252947,52.344559888146
342067,2020-02-23,11:59:15,12:51:11,00:51:56,1,Uithoorn,Uithoorn,Building,4.8187751488016,52.2536223911986
342067,2020-02-23,11:59:15,12:51:11,00:51:56,1,Uithoorn,Uithoorn,Tree,4.8187751488016,52.2536223911986
342068,2020-02-23,12:04:41,12:37:25,00:32:44,2,Aalsmeer,Aalsmeer,Building,4.76764604396821,52.2527542094015
342068,2020-02-23,12:04:41,12:37:25,00:32:44,2,Aalsmeer,Aalsmeer,"Fence, Road signs, Scaffolding",4.76764604396821,52.2527542094015
342071,2020-02-23,12:17:53,14:55:28,02:37:35,2,Amstelveen,Amstelveen,Tree,4.87193837259339,52.3117031505616
342073,2020-02-23,12:27:43,14:55:42,02:27:59,2,IJsbrand,Amsterdam,Tree,4.89371225141124,52.4214911004417
342076,2020-02-23,12:42:48,12:48:40,00:05:52,5,Hendrik,Amsterdam,Unknown,4.88462057402319,52.3845046263706
342078,2020-02-23,12:47:19,13:14:57,00:27:38,2,Uithoorn,Uithoorn,Building,4.79215724252512,52.2366568433946
342080,2020-02-23,12:53:45,13:49:03,00:55:18,2,Hendrik,Amsterdam,Building,4.89379272421407,52.3693899326749
342082,2020-02-23,13:01:58,13:46:38,00:44:40,2,Dirk,Amsterdam,Building,4.89268928820952,52.343239997361
342084,2020-02-23,13:30:58,14:05:58,00:35:00,2,Teunis,Amsterdam,Building,4.881298238199,52.3873216032792
342085,2020-02-23,13:30:32,14:04:04,00:33:32,2,Amstelveen,Amstelveen,Building,4.86569031758591,52.3055460625639
342089,2020-02-23,13:43:18,14:19:33,00:36:15,5,Teunis,Amsterdam,Unknown,4.84035168619751,52.3903032860965
342093,2020-02-23,13:52:05,14:06:26,00:14:21,5,Victor,Amsterdam,Building,4.92469858518049,52.3625941615394
342094,2020-02-23,13:52:45,18:30:03,04:37:18,5,Anton,Amsterdam,Tree,4.98549116787342,52.325472103935
342097,2020-02-23,14:04:00,14:55:50,00:51:50,2,Amstelveen,Amstelveen,Building,4.83437700933959,52.2827184267393
342097,2020-02-23,14:04:00,14:55:50,00:51:50,2,Amstelveen,Amstelveen,"Fence, Road signs, Scaffolding",4.83437700933959,52.2827184267393
342100,2020-02-23,14:14:15,14:19:59,00:05:44,5,Diemen,Amsterdam,Tree,4.94475442339311,52.3433022862044
342107,2020-02-23,14:40:08,16:23:24,01:43:16,2,Victor,Amsterdam,Building,4.94203243183984,52.3586520935819
342116,2020-02-23,16:00:07,16:23:43,00:23:36,2,Osdorp,Amsterdam,"Fence, Road signs, Scaffolding",4.82572318215366,52.3610606142165
342116,2020-02-23,16:00:07,16:23:43,00:23:36,2,Osdorp,Amsterdam,Tree,4.82572318215366,52.3610606142165
342118,2020-02-23,16:07:36,18:03:48,01:56:12,2,Willem,Amsterdam,Tree,4.90869838450557,52.3378861889639
342119,2020-02-23,16:11:47,16:44:27,00:32:40,2,Aalsmeer,Aalsmeer,Tree,4.7538291091786,52.2439625825388
342121,2020-02-23,16:15:03,16:44:32,00:29:29,2,Hendrik,Amsterdam,Building,4.8856597835894,52.3887242576002
342122,2020-02-23,16:18:04,16:46:51,00:28:47,2,Uithoorn,Uithoorn,Tree,4.81759122235952,52.2522954596863
342126,2020-02-23,16:49:05,21:30:58,04:41:53,5,Teunis,Amsterdam,Unknown,4.84035168619751,52.3903032860965
342171,2020-02-24,14:04:55,17:26:51,03:21:56,2,Nico,Amsterdam,Building,4.91098834836311,52.3665213633442
342172,2020-02-24,14:29:18,17:28:47,02:59:29,2,Willem,Amsterdam,Tree,4.9333378726146,52.3432680443479
342177,2020-02-24,15:10:44,17:29:05,02:18:21,2,Hendrik,Amsterdam,Building,4.87902016613596,52.368203982879
342178,2020-02-24,15:22:30,17:28:36,02:06:06,2,Teunis,Amsterdam,Building,4.84902273869357,52.3803127179485
342179,2020-02-24,15:39:56,18:46:52,03:06:56,1,Hendrik,Amsterdam,Tree,4.87028090354511,52.36971203869
342192,2020-02-24,17:28:49,18:47:34,01:18:45,2,Osdorp,Amsterdam,"Fence, Road signs, Scaffolding",4.80319916061664,52.3769678494705
342193,2020-02-24,17:29:38,18:47:42,01:18:04,2,Aalsmeer,Aalsmeer,Building,4.77142287774128,52.2549849976658
342195,2020-02-24,17:32:05,18:47:49,01:15:44,2,Hendrik,Amsterdam,Building,4.87316360800426,52.3743712416884
342199,2020-02-24,17:49:59,19:18:27,01:28:28,5,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.87005346545842,52.3640307980002
342202,2020-02-24,18:03:37,18:48:00,00:44:23,2,Pieter,Amsterdam,Building,4.85016786148996,52.3488158529401
342203,2020-02-24,18:16:30,18:46:39,00:30:09,2,Teunis,Amsterdam,Building,4.83237520395908,52.3808830040902
342210,2020-02-24,18:56:12,19:51:55,00:55:43,2,Hendrik,Amsterdam,Tree,4.85432241810038,52.3658394737313
342214,2020-02-24,19:13:02,19:19:12,00:06:10,5,Osdorp,Amsterdam,"Fence, Road signs, Scaffolding",4.7973866831821,52.3579568462111
342216,2020-02-24,19:32:38,21:22:35,01:49:57,2,Zebra,Amsterdam,Tree,4.93759635795904,52.4023873031759
342221,2020-02-24,22:16:09,09:36:38,11:20:29,5,Willem,Amsterdam,"Fence, Road signs, Scaffolding",4.8890983209459,52.3336978992664
342254,2020-02-25,14:05:53,14:05:53,00:00:00,2,Dirk,Amsterdam,Building,4.88933869268595,52.3462817886233
342256,2020-02-25,14:08:30,15:09:27,01:00:57,2,Dirk,Amsterdam,Building,4.88947076785524,52.3462823441272
342362,2020-02-27,08:19:15,08:31:33,00:12:18,5,Hendrik,Amsterdam,Tree,4.86530794313858,52.3655648520643
342501,2020-02-29,12:17:37,13:28:08,01:10:31,5,IJsbrand,Amsterdam,Tree,4.91902310996111,52.4134869794696
342506,2020-02-29,14:28:00,16:51:50,02:23:50,2,Anton,Diemen,Unknown,5.00101527803179,52.3350687559403
342508,2020-02-29,14:55:15,16:51:58,01:56:43,2,Pieter,Amsterdam,Building,4.83261686221211,52.3498134494969
342508,2020-02-29,14:55:15,16:51:58,01:56:43,2,Pieter,Amsterdam,"Fence, Road signs, Scaffolding",4.83261686221211,52.3498134494969
342510,2020-02-29,15:07:41,16:52:05,01:44:24,2,Hendrik,Amsterdam,Tree,4.86975944782631,52.3678403130208
342577,2020-03-01,16:02:07,17:54:51,01:52:44,2,Amstelveen,Amstelveen,Tree,4.85452190925983,52.3162008109069
342692,2020-03-03,12:01:48,12:43:20,00:41:32,2,Victor,Amsterdam,Building,4.92729215141506,52.3574093675515
342692,2020-03-03,12:01:48,12:43:20,00:41:32,2,Victor,Amsterdam,"Fence, Road signs, Scaffolding",4.92729215141506,52.3574093675515
342693,2020-03-03,12:03:30,12:04:28,00:00:58,5,Hendrik,Amsterdam,Building,4.87830207607022,52.3680840580495
342694,2020-03-03,12:05:32,12:06:42,00:01:10,2,Hendrik,Amsterdam,Building,4.87830207607022,52.3680840580495
343152,2020-03-10,15:13:21,15:42:56,00:29:35,2,Willem,Amsterdam,Building,4.91774282776869,52.3525904120917
343253,2020-03-12,06:28:50,07:45:32,01:16:42,2,Amstelveen,Amstelveen,"Fence, Road signs, Scaffolding",4.88024522763088,52.303389347334
343257,2020-03-12,08:06:56,10:13:07,02:06:11,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.87750129456486,52.3496018131789
343294,2020-03-12,15:41:49,17:56:36,02:14:47,2,Willem,Amsterdam,Building,4.89280349327467,52.3395734662681
343349,2020-03-13,11:48:57,12:37:13,00:48:16,2,Amstelveen,Amstelveen,Building,4.82878343301317,52.2870243095527
343386,2020-03-13,17:30:55,17:53:23,00:22:28,2,Pieter,Amsterdam,Building,4.85117645987234,52.3540153579237
343911,2020-03-22,11:08:33,13:51:45,02:43:12,2,Victor,Amsterdam,Unknown,4.94380838157578,52.3630896955321
343959,2020-03-23,10:49:41,10:55:16,00:05:35,2,Dirk,Amsterdam,Building,4.90168165066688,52.3542692438713
344271,2020-03-28,15:12:05,16:18:55,01:06:50,2,Nico,Amsterdam,Building,4.90890520318847,52.3772532689148
344302,2020-03-29,10:48:23,11:38:13,00:49:50,5,Victor,Amsterdam,"Fence, Road signs, Scaffolding",4.91512394791028,52.3573165292481
344305,2020-03-29,11:34:30,12:07:08,00:32:38,5,Aalsmeer,Aalsmeer,Tree,4.75013440938272,52.2320245802659
344310,2020-03-29,11:49:38,12:11:40,00:22:02,5,Amstelveen,Amstelveen,Tree,4.87967739118245,52.290201734519
344315,2020-03-29,12:48:21,13:20:35,00:32:14,2,Zebra,Amsterdam,Tree,4.9515547842647,52.3860549943379
344316,2020-03-29,12:54:20,13:28:03,00:33:43,5,Amstelveen,Amstelveen,Unknown,4.87215749265893,52.3117760074841
344319,2020-03-29,13:07:06,13:13:51,00:06:45,5,Amstelveen,Amstelveen,Unknown,4.86624433848973,52.2945563589788
344320,2020-03-29,13:19:42,13:28:44,00:09:02,5,Willem,Amsterdam,"Fence, Road signs, Scaffolding",4.9189770337901,52.345512964163
344324,2020-03-29,13:13:13,13:43:07,00:29:54,2,Victor,Amsterdam,Building,4.92414696947649,52.3662140508402
344325,2020-03-29,13:08:19,13:50:38,00:42:19,2,Aalsmeer,Aalsmeer,Tree,4.75013440938272,52.2320245802659
344327,2020-03-29,13:32:10,14:08:37,00:36:27,2,Osdorp,Amsterdam,Tree,4.82435982415203,52.3736370066749
344332,2020-03-29,13:16:23,14:31:37,01:15:14,2,Diemen,Amsterdam,Building,4.94811399983301,52.3433956872586
344333,2020-03-29,13:55:21,14:46:27,00:51:06,2,Amstelveen,Amstelveen,Building,4.86813528627768,52.2832579316181
344333,2020-03-29,13:55:21,14:46:27,00:51:06,2,Amstelveen,Amstelveen,Tree,4.86813528627768,52.2832579316181
344334,2020-03-29,14:12:05,14:43:04,00:30:59,2,Nico,Amsterdam,Building,4.90220121408545,52.3738825769024
344334,2020-03-29,14:12:05,14:43:04,00:30:59,2,Nico,Amsterdam,"Fence, Road signs, Scaffolding",4.90220121408545,52.3738825769024
344339,2020-03-29,14:41:15,15:18:15,00:37:00,2,Amstelveen,Amstelveen,Building,4.87275746214964,52.2890842995186
344342,2020-03-29,15:04:42,15:19:36,00:14:54,2,Hendrik,Amsterdam,Building,4.88373079635779,52.3749019816235
344344,2020-03-29,13:30:02,15:32:44,02:02:42,2,Uithoorn,Uithoorn,Building,4.82964602081878,52.245108651819
344346,2020-03-29,14:57:30,16:52:04,01:54:34,5,Pieter,Amsterdam,Tree,4.82147600631141,52.3395326005615
344347,2020-03-29,15:16:54,15:56:48,00:39:54,2,Dirk,Amsterdam,Building,4.86793484789024,52.3481042116822
344349,2020-03-29,15:17:24,15:39:14,00:21:50,5,Amstelveen,Amstelveen,Unknown,4.86875772608767,52.2964908066511
344360,2020-03-29,15:29:41,16:48:29,01:18:48,2,Diemen,Diemen,Building,4.95938828343485,52.3399227750643
344362,2020-03-29,16:00:27,16:48:26,00:47:59,2,Anton,Amsterdam,Building,5.01086196212614,52.3504334963872
344363,2020-03-29,16:34:20,17:15:00,00:40:40,2,Pieter,Amsterdam,"Fence, Road signs, Scaffolding",4.81697314529604,52.3416680639372
344363,2020-03-29,16:34:20,17:15:00,00:40:40,2,Pieter,Amsterdam,Tree,4.81697314529604,52.3416680639372
344367,2020-03-29,17:05:22,19:36:30,02:31:08,5,Teunis,Amsterdam,Building,4.87910080452394,52.3906466281779
344371,2020-03-29,18:31:22,19:11:00,00:39:38,2,Duivendrecht,Amsterdam,Building,4.94217605208588,52.3223691310312
344381,2020-03-29,19:19:37,20:37:06,01:17:29,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.89413642923332,52.3503553493683
344385,2020-03-29,20:55:22,21:23:14,00:27:52,2,Victor,Amsterdam,Building,4.91770065127907,52.3579649050358
344385,2020-03-29,20:55:22,21:23:14,00:27:52,2,Victor,Amsterdam,Tree,4.91770065127907,52.3579649050358
344438,2020-03-30,21:59:36,22:19:12,00:19:36,2,Pieter,Amsterdam,Tree,4.84715156322478,52.3494402606327
344513,2020-03-31,20:48:23,21:32:44,00:44:21,2,Victor,Amsterdam,Building,4.92708618728966,52.3602846358281
345078,2020-04-08,14:00:02,16:33:52,02:33:50,2,Hendrik,Amsterdam,Building,4.87149894963643,52.3722968274424
345384,2020-04-13,12:18:25,13:17:03,00:58:38,5,Hendrik,Amsterdam,Unknown,4.88403713130685,52.3750830379587
345868,2020-04-21,12:31:45,12:41:44,00:09:59,5,Zebra,Amsterdam,Unknown,4.983072093606,52.3624123512645
345882,2020-04-21,14:03:45,16:31:32,02:27:47,2,Osdorp,Amsterdam,Tree,4.79373541439492,52.3774151212939
346000,2020-04-23,11:42:31,12:21:50,00:39:19,2,Hendrik,Amsterdam,Building,4.89374802227158,52.3747284458826
346204,2020-04-26,16:21:53,16:33:06,00:11:13,2,Anton,Amsterdam,Building,4.97550363288612,52.3078577084583
346300,2020-04-28,08:17:08,09:47:13,01:30:05,2,Duivendrecht,Ouder-Amstel,"Fence, Road signs, Scaffolding",4.9269192479672,52.3296717465476
346446,2020-04-30,22:55:51,23:48:27,00:52:36,2,Anton,Diemen,Tree,4.94987115491941,52.3333539010889
346489,2020-05-01,16:41:01,17:24:30,00:43:29,2,Osdorp,Amsterdam,Building,4.79922499372678,52.3499488711576
346653,2020-05-04,21:01:57,21:58:57,00:57:00,2,Zebra,Amsterdam,Tree,4.93384190192802,52.3887477267008
347012,2020-05-10,17:09:39,18:38:55,01:29:16,2,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.87337936916202,52.3671550356071
347012,2020-05-10,17:09:39,18:38:55,01:29:16,2,Hendrik,Amsterdam,Tree,4.87337936916202,52.3671550356071
